id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-001511,SIN-00437,Foto Evidencia,True,True,2024-03-15,False,
DOC-001512,SIN-00437,Factura Reparacion,True,True,2024-03-15,False,
DOC-001513,SIN-00437,Cedula Asegurado,True,True,2024-03-15,False,
DOC-001514,SIN-00437,Informe Perito,True,True,2024-03-15,False,
DOC-001515,SIN-00438,Informe Perito,True,True,2025-03-18,False,
DOC-001516,SIN-00438,Denuncia Policial,True,True,2025-03-18,False,
DOC-001517,SIN-00438,Factura Reparacion,True,True,2025-03-18,False,
DOC-001518,SIN-00438,Foto Evidencia,True,True,2025-03-18,False,
DOC-001519,SIN-00438,Cedula Asegurado,True,False,2025-03-18,False,
DOC-001520,SIN-00439,Cedula Asegurado,True,True,2025-07-23,False,
DOC-001521,SIN-00439,Informe Perito,True,True,2025-07-23,False,
DOC-001522,SIN-00439,Certificado Medico,True,True,2025-07-23,False,
DOC-001523,SIN-00440,Certificado Medico,True,True,2025-03-19,False,
DOC-001524,SIN-00440,Informe Perito,True,False,2025-03-19,False,
DOC-001525,SIN-00441,Certificado Medico,True,True,2025-10-12,False,
DOC-001526,SIN-00441,Cedula Asegurado,True,True,2025-10-12,False,
DOC-001527,SIN-00442,Certificado Medico,True,True,2025-10-19,False,
DOC-001528,SIN-00442,Denuncia Policial,True,True,2025-10-19,False,
DOC-001529,SIN-00443,Certificado Medico,True,True,2026-01-24,False,
DOC-001530,SIN-00443,Factura Reparacion,True,True,2026-01-24,False,
DOC-001531,SIN-00443,Informe Perito,True,True,2026-01-24,False,
DOC-001532,SIN-00444,Informe Perito,True,True,2026-05-18,False,
DOC-001533,SIN-00444,Factura Reparacion,True,True,2026-05-18,False,
DOC-001534,SIN-00444,Cedula Asegurado,True,True,2026-05-18,False,
DOC-001535,SIN-00444,Certificado Medico,True,False,2026-05-18,False,
DOC-001536,SIN-00444,Denuncia Policial,True,False,2026-05-18,False,
DOC-001537,SIN-00445,Certificado Medico,True,True,2025-09-29,False,
DOC-001538,SIN-00445,Factura Reparacion,True,True,2025-09-29,False,
DOC-001539,SIN-00445,Denuncia Policial,True,True,2025-09-29,False,
DOC-001540,SIN-00446,Certificado Medico,True,True,2026-05-09,False,
DOC-001541,SIN-00446,Informe Perito,True,True,2026-05-09,False,
DOC-001542,SIN-00446,Foto Evidencia,True,True,2026-05-09,False,
DOC-001543,SIN-00447,Informe Perito,True,True,2024-06-10,False,
DOC-001544,SIN-00447,Foto Evidencia,True,True,2024-06-10,False,
DOC-001545,SIN-00447,Cedula Asegurado,True,True,2024-06-10,False,
DOC-001546,SIN-00448,Informe Perito,True,True,2024-07-29,False,
DOC-001547,SIN-00448,Denuncia Policial,True,True,2024-07-29,False,
DOC-001548,SIN-00448,Factura Reparacion,True,True,2024-07-29,False,
DOC-001549,SIN-00448,Cedula Asegurado,True,True,2024-07-29,False,
DOC-001550,SIN-00448,Foto Evidencia,True,True,2024-07-29,False,
DOC-001551,SIN-00449,Certificado Medico,True,True,2024-03-11,False,
DOC-001552,SIN-00449,Denuncia Policial,True,True,2024-03-11,False,
DOC-001553,SIN-00449,Informe Perito,True,True,2024-03-11,False,
DOC-001554,SIN-00449,Foto Evidencia,True,True,2024-03-11,False,
DOC-001555,SIN-00450,Cedula Asegurado,True,True,2025-06-19,False,
DOC-001556,SIN-00450,Foto Evidencia,True,True,2025-06-19,False,
DOC-001557,SIN-00450,Factura Reparacion,True,True,2025-06-19,False,
DOC-001558,SIN-00450,Denuncia Policial,True,True,2025-06-19,False,
DOC-001559,SIN-00450,Certificado Medico,True,True,2025-06-19,False,
DOC-001560,SIN-00451,Informe Perito,True,True,2026-06-09,False,
DOC-001561,SIN-00451,Certificado Medico,True,True,2026-06-09,False,
DOC-001562,SIN-00451,Foto Evidencia,True,True,2026-06-09,False,
DOC-001563,SIN-00451,Factura Reparacion,True,False,2026-06-09,False,
DOC-001564,SIN-00452,Certificado Medico,True,True,2026-08-07,False,
DOC-001565,SIN-00452,Factura Reparacion,True,True,2026-08-07,False,
DOC-001566,SIN-00452,Informe Perito,True,True,2026-08-07,False,
DOC-001567,SIN-00452,Foto Evidencia,True,True,2026-08-07,False,
DOC-001568,SIN-00452,Denuncia Policial,True,True,2026-08-07,False,
DOC-001569,SIN-00453,Cedula Asegurado,True,True,2025-10-09,False,
DOC-001570,SIN-00453,Certificado Medico,True,True,2025-10-09,False,
DOC-001571,SIN-00454,Certificado Medico,True,True,2025-12-31,False,
DOC-001572,SIN-00454,Denuncia Policial,True,False,2025-12-31,False,
DOC-001573,SIN-00455,Informe Perito,True,False,2025-09-13,False,
DOC-001574,SIN-00455,Cedula Asegurado,True,True,2025-09-13,False,
DOC-001575,SIN-00455,Denuncia Policial,True,True,2025-09-13,False,
DOC-001576,SIN-00455,Certificado Medico,True,True,2025-09-13,False,
DOC-001577,SIN-00456,Certificado Medico,True,True,2025-05-09,False,
DOC-001578,SIN-00456,Factura Reparacion,True,True,2025-05-09,False,
DOC-001579,SIN-00456,Informe Perito,True,True,2025-05-09,False,
DOC-001580,SIN-00456,Denuncia Policial,True,True,2025-05-09,False,
DOC-001581,SIN-00456,Cedula Asegurado,True,False,2025-05-09,False,
DOC-001582,SIN-00457,Cedula Asegurado,True,True,2026-08-15,False,
DOC-001583,SIN-00457,Denuncia Policial,True,True,2026-08-15,False,
DOC-001584,SIN-00458,Factura Reparacion,True,True,2025-06-07,False,
DOC-001585,SIN-00458,Informe Perito,True,True,2025-06-07,False,
DOC-001586,SIN-00459,Denuncia Policial,True,True,2026-06-27,False,
DOC-001587,SIN-00459,Informe Perito,True,True,2026-06-27,False,
DOC-001588,SIN-00459,Certificado Medico,True,True,2026-06-27,False,
DOC-001589,SIN-00460,Denuncia Policial,True,True,2025-05-04,False,
DOC-001590,SIN-00460,Certificado Medico,True,True,2025-05-04,False,
DOC-001591,SIN-00460,Cedula Asegurado,True,True,2025-05-04,False,
DOC-001592,SIN-00460,Informe Perito,True,False,2025-05-04,False,
DOC-001593,SIN-00461,Denuncia Policial,True,True,2024-04-23,False,
DOC-001594,SIN-00461,Cedula Asegurado,True,True,2024-04-23,False,
DOC-001595,SIN-00461,Foto Evidencia,True,True,2024-04-23,False,
DOC-001596,SIN-00462,Foto Evidencia,True,True,2024-06-06,False,
DOC-001597,SIN-00462,Cedula Asegurado,True,True,2024-06-06,False,
DOC-001598,SIN-00462,Denuncia Policial,True,True,2024-06-06,False,
DOC-001599,SIN-00462,Factura Reparacion,True,True,2024-06-06,False,
DOC-001600,SIN-00463,Foto Evidencia,True,True,2024-02-09,False,
DOC-001601,SIN-00463,Informe Perito,True,True,2024-02-09,False,
DOC-001602,SIN-00463,Certificado Medico,True,True,2024-02-09,False,
DOC-001603,SIN-00463,Denuncia Policial,True,True,2024-02-09,False,
DOC-001604,SIN-00463,Cedula Asegurado,True,True,2024-02-09,False,
DOC-001605,SIN-00464,Foto Evidencia,True,True,2023-12-28,False,
DOC-001606,SIN-00464,Denuncia Policial,True,True,2023-12-28,False,
DOC-001607,SIN-00464,Certificado Medico,True,True,2023-12-28,False,
DOC-001608,SIN-00465,Foto Evidencia,True,True,2026-09-02,False,
DOC-001609,SIN-00465,Factura Reparacion,True,False,2026-09-02,False,
DOC-001610,SIN-00466,Foto Evidencia,True,True,2025-06-26,False,
DOC-001611,SIN-00466,Informe Perito,True,True,2025-06-26,False,
DOC-001612,SIN-00466,Certificado Medico,True,True,2025-06-26,False,
DOC-001613,SIN-00467,Denuncia Policial,True,True,2026-09-29,False,
DOC-001614,SIN-00467,Cedula Asegurado,True,True,2026-09-29,False,
DOC-001615,SIN-00468,Cedula Asegurado,True,True,2025-07-07,False,
DOC-001616,SIN-00468,Factura Reparacion,True,True,2025-07-07,False,
DOC-001617,SIN-00468,Denuncia Policial,True,True,2025-07-07,False,
DOC-001618,SIN-00468,Foto Evidencia,True,True,2025-07-07,False,
DOC-001619,SIN-00468,Certificado Medico,True,True,2025-07-07,False,
DOC-001620,SIN-00469,Informe Perito,True,True,2023-09-27,False,
DOC-001621,SIN-00469,Foto Evidencia,True,False,2023-09-27,False,
DOC-001622,SIN-00469,Certificado Medico,True,True,2023-09-27,False,
DOC-001623,SIN-00469,Cedula Asegurado,True,True,2023-09-27,False,
DOC-001624,SIN-00469,Factura Reparacion,True,True,2023-09-27,False,
DOC-001625,SIN-00470,Certificado Medico,True,True,2025-06-09,False,
DOC-001626,SIN-00470,Factura Reparacion,True,True,2025-06-09,False,
DOC-001627,SIN-00470,Foto Evidencia,True,True,2025-06-09,False,
DOC-001628,SIN-00470,Informe Perito,True,True,2025-06-09,False,
DOC-001629,SIN-00471,Cedula Asegurado,True,True,2024-10-12,False,
DOC-001630,SIN-00471,Certificado Medico,True,True,2024-10-12,False,
DOC-001631,SIN-00471,Denuncia Policial,True,True,2024-10-12,False,
DOC-001632,SIN-00471,Foto Evidencia,True,True,2024-10-12,False,
DOC-001633,SIN-00471,Factura Reparacion,True,True,2024-10-12,False,
DOC-001634,SIN-00472,Factura Reparacion,True,False,2024-06-27,False,
DOC-001635,SIN-00472,Foto Evidencia,True,True,2024-06-27,False,
DOC-001636,SIN-00472,Denuncia Policial,True,True,2024-06-27,False,
DOC-001637,SIN-00473,Factura Reparacion,True,True,2025-08-26,False,
DOC-001638,SIN-00473,Cedula Asegurado,True,True,2025-08-26,False,
DOC-001639,SIN-00473,Foto Evidencia,True,True,2025-08-26,False,
DOC-001640,SIN-00473,Certificado Medico,True,True,2025-08-26,False,
DOC-001641,SIN-00473,Denuncia Policial,True,True,2025-08-26,False,
DOC-001642,SIN-00474,Cedula Asegurado,True,True,2024-08-29,False,
DOC-001643,SIN-00474,Informe Perito,True,True,2024-08-29,False,
DOC-001644,SIN-00474,Factura Reparacion,True,True,2024-08-29,False,
DOC-001645,SIN-00474,Denuncia Policial,True,True,2024-08-29,False,
DOC-001646,SIN-00475,Cedula Asegurado,True,True,2025-02-11,False,
DOC-001647,SIN-00475,Certificado Medico,True,True,2025-02-11,False,
DOC-001648,SIN-00475,Informe Perito,True,True,2025-02-11,False,
DOC-001649,SIN-00475,Factura Reparacion,True,True,2025-02-11,False,
DOC-001650,SIN-00476,Factura Reparacion,True,False,2025-01-03,False,
DOC-001651,SIN-00476,Cedula Asegurado,True,True,2025-01-03,False,
DOC-001652,SIN-00476,Foto Evidencia,True,True,2025-01-03,False,
DOC-001653,SIN-00477,Denuncia Policial,True,True,2025-06-03,False,
DOC-001654,SIN-00477,Informe Perito,True,True,2025-06-03,False,
DOC-001655,SIN-00478,Cedula Asegurado,True,True,2025-01-23,False,
DOC-001656,SIN-00478,Foto Evidencia,True,False,2025-01-23,False,
DOC-001657,SIN-00479,Cedula Asegurado,True,True,2026-04-23,False,
DOC-001658,SIN-00479,Factura Reparacion,True,False,2026-04-23,False,
DOC-001659,SIN-00479,Denuncia Policial,True,True,2026-04-23,False,
DOC-001660,SIN-00479,Certificado Medico,True,True,2026-04-23,False,
DOC-001661,SIN-00479,Foto Evidencia,True,True,2026-04-23,False,
DOC-001662,SIN-00480,Cedula Asegurado,True,True,2025-03-24,False,
DOC-001663,SIN-00480,Informe Perito,True,True,2025-03-24,False,
DOC-001664,SIN-00480,Certificado Medico,True,True,2025-03-24,False,
DOC-001665,SIN-00480,Foto Evidencia,True,True,2025-03-24,False,
DOC-001666,SIN-00480,Factura Reparacion,True,True,2025-03-24,False,
DOC-001667,SIN-00481,Certificado Medico,True,True,2025-06-17,False,
DOC-001668,SIN-00481,Factura Reparacion,True,True,2025-06-17,False,
DOC-001669,SIN-00482,Factura Reparacion,True,True,2025-11-17,False,
DOC-001670,SIN-00482,Cedula Asegurado,True,True,2025-11-17,False,
DOC-001671,SIN-00483,Cedula Asegurado,True,True,2025-05-13,False,
DOC-001672,SIN-00483,Certificado Medico,True,True,2025-05-13,False,
DOC-001673,SIN-00483,Informe Perito,True,True,2025-05-13,False,
DOC-001674,SIN-00483,Foto Evidencia,True,True,2025-05-13,False,
DOC-001675,SIN-00484,Factura Reparacion,True,True,2023-08-25,False,
DOC-001676,SIN-00484,Denuncia Policial,True,True,2023-08-25,False,
DOC-001677,SIN-00484,Certificado Medico,True,False,2023-08-25,False,
DOC-001678,SIN-00485,Denuncia Policial,True,True,2025-12-11,False,
DOC-001679,SIN-00485,Factura Reparacion,True,True,2025-12-11,False,
DOC-001680,SIN-00486,Informe Perito,True,True,2024-07-02,False,
DOC-001681,SIN-00486,Certificado Medico,True,True,2024-07-02,False,
DOC-001682,SIN-00486,Denuncia Policial,True,True,2024-07-02,False,
DOC-001683,SIN-00486,Foto Evidencia,True,True,2024-07-02,False,
DOC-001684,SIN-00486,Factura Reparacion,True,True,2024-07-02,False,
DOC-001685,SIN-00487,Cedula Asegurado,True,True,2024-03-14,False,
DOC-001686,SIN-00487,Factura Reparacion,True,True,2024-03-14,False,
DOC-001687,SIN-00488,Certificado Medico,True,True,2024-10-15,False,
DOC-001688,SIN-00488,Factura Reparacion,True,True,2024-10-15,False,
DOC-001689,SIN-00488,Foto Evidencia,True,True,2024-10-15,False,
DOC-001690,SIN-00488,Informe Perito,True,True,2024-10-15,False,
DOC-001691,SIN-00489,Certificado Medico,True,True,2026-06-15,False,
DOC-001692,SIN-00489,Informe Perito,True,True,2026-06-15,False,
DOC-001693,SIN-00489,Factura Reparacion,True,True,2026-06-15,False,
DOC-001694,SIN-00489,Denuncia Policial,True,True,2026-06-15,False,
DOC-001695,SIN-00489,Foto Evidencia,True,True,2026-06-15,False,
DOC-001696,SIN-00490,Foto Evidencia,True,True,2026-04-20,False,
DOC-001697,SIN-00490,Informe Perito,True,True,2026-04-20,False,
DOC-001698,SIN-00490,Factura Reparacion,True,True,2026-04-20,False,
DOC-001699,SIN-00491,Cedula Asegurado,True,True,2026-04-25,False,
DOC-001700,SIN-00491,Factura Reparacion,True,False,2026-04-25,False,
DOC-001701,SIN-00491,Denuncia Policial,True,True,2026-04-25,False,
DOC-001702,SIN-00491,Informe Perito,True,True,2026-04-25,False,
DOC-001703,SIN-00492,Cedula Asegurado,True,False,2026-11-07,False,
DOC-001704,SIN-00492,Informe Perito,True,True,2026-11-07,False,
DOC-001705,SIN-00493,Foto Evidencia,True,True,2024-10-01,False,
DOC-001706,SIN-00493,Denuncia Policial,True,True,2024-10-01,False,
DOC-001707,SIN-00493,Informe Perito,True,True,2024-10-01,False,
DOC-001708,SIN-00493,Factura Reparacion,True,True,2024-10-01,False,
DOC-001709,SIN-00493,Cedula Asegurado,True,True,2024-10-01,False,
DOC-001710,SIN-00494,Foto Evidencia,True,False,2025-12-18,False,
DOC-001711,SIN-00494,Factura Reparacion,True,False,2025-12-18,False,
DOC-001712,SIN-00494,Certificado Medico,True,True,2025-12-18,False,
DOC-001713,SIN-00494,Informe Perito,True,True,2025-12-18,False,
DOC-001714,SIN-00494,Denuncia Policial,True,True,2025-12-18,False,
DOC-001715,SIN-00495,Denuncia Policial,True,False,2024-02-13,False,
DOC-001716,SIN-00495,Foto Evidencia,True,True,2024-02-13,False,
DOC-001717,SIN-00495,Certificado Medico,True,False,2024-02-13,False,
DOC-001718,SIN-00496,Cedula Asegurado,True,True,2024-07-28,False,
DOC-001719,SIN-00496,Informe Perito,True,True,2024-07-28,False,
DOC-001720,SIN-00497,Informe Perito,True,True,2024-10-02,False,
DOC-001721,SIN-00497,Certificado Medico,True,True,2024-10-02,False,
DOC-001722,SIN-00498,Cedula Asegurado,True,True,2024-12-11,False,
DOC-001723,SIN-00498,Denuncia Policial,True,True,2024-12-11,False,
DOC-001724,SIN-00498,Foto Evidencia,True,False,2024-12-11,False,
DOC-001725,SIN-00498,Factura Reparacion,True,True,2024-12-11,False,
DOC-001726,SIN-00499,Certificado Medico,True,True,2024-01-01,False,
DOC-001727,SIN-00499,Informe Perito,True,False,2024-01-01,False,
DOC-001728,SIN-00499,Denuncia Policial,True,True,2024-01-01,False,
DOC-001729,SIN-00500,Factura Reparacion,True,True,2026-05-05,False,
DOC-001730,SIN-00500,Denuncia Policial,True,True,2026-05-05,False,
DOC-001731,SIN-00500,Informe Perito,True,True,2026-05-05,False,
DOC-001732,SIN-00500,Certificado Medico,True,False,2026-05-05,False,
DOC-001733,SIN-00500,Foto Evidencia,True,True,2026-05-05,False,
